text,label,label_name
Royal Caribbean stock price target cut to $100 from $135 at CFRA,0,Bearish
Ford confirmed its new electric SUV will be called the Mustang Mach-E ahead of a debut event in Los Angeles. More d… https://t.co/DDZ2cDhzRz,2,Neutral
Trulieve Reports Record Q3 Revenue,2,Neutral
$VIVE - Viveve Medical prices unit offering https://t.co/10BKUtJ8Cy,2,Neutral
Did Service Corporation International's (NYSE:SCI) Share Price Deserve to Gain 96%?,2,Neutral
$FLOW: SPX FLOW confirms deal to sell substantial portion of former Power and Energy reportable segment to Apollo... https://t.co/THAiKLuD8X,2,Neutral
"Carnival $CCL shares climbed after a Saudi investment fund bought an 8.2% stake, valued at nearly $370 million, in… https://t.co/fLj0pBwTzk",1,Bullish
"Blue collar boom? College grads, baby boomers big winners in Trump's economy",2,Neutral
$TEN - Tenneco (TEN) Presents At Barclays Global Automotive Conference - Slideshow. Follow this and any other stock… https://t.co/GIiv33HlVR,2,Neutral
Hedge Funds Are Getting Burned By Acorda Therapeutics Inc (ACOR),0,Bearish
McEwen Mining plans stock offering; size not disclosed,2,Neutral
Researchers Defend Finding of Symptom-Free Coronavirus Spread,2,Neutral
$APA - Apache: Recently Slashed Dividend May Never Stage A Comeback. https://t.co/bVEPm79fIY #economy #markets #stocks,0,Bearish
"Twitter Beats Revenue, User Growth Estimates in Fourth Quarter",1,Bullish
GameStop plunges more than 17% after missing on EPS and revenue expectations and reporting comp sales down 23.2% vs… https://t.co/SpeK3NOuTF,0,Bearish
$AMRN - Amarin Corportion Plc: Now Compelling On Ex-U.S. Opportunity And Potential Barriers To Generic Competition.… https://t.co/NSLfgDnrDq,1,Bullish
"$CONN - Conn's, Inc. 2020 Q3 - Results - Earnings Call Presentation. Read more and sign up for updates:… https://t.co/oX40naqXia",2,Neutral
Minsheng Education : (i) CAPITAL INVESTMENT OF 51% EQUITY INTEREST IN WENDA ELECTRONICS WH... #MinshengEducation… https://t.co/SIMCeMuhNH,2,Neutral
Oracle Delays Decision to Replace Mark Hurd,2,Neutral
8 Sources of Income Social Security's Payroll Tax Can't Touch,2,Neutral
The National Transportation Safety Board recommended that Boeing redesign part of the outer covering of all 737 Nex… https://t.co/leIFnfMtBW,2,Neutral
What Is The TED Spread Telling Investors About The Credit Market?,2,Neutral
Tornado Global Hydrovacs reports Q3 results,2,Neutral
"China Becomes Top Filer of International Patents in 2019 Amid Robust Growth for WIPO's IP Services, Treaties and Fi… https://t.co/EcEAy3ZmwW",1,Bullish
Bank of Ireland cuts key profit target as low rates take toll https://t.co/pWzgfDXDm3,0,Bearish
'Bloomberg Daybreak: Americas' Full Show (12/17/2019),2,Neutral
"$SUMRX: European Markets Update: DAX +0.5%, FTSE +0.9%, CAC +0.4% https://t.co/nTHSu2EJ0U",1,Bullish
How Beyoncé and Mariah Carey made Airbnb a luxury brand https://t.co/1reTl4zElG,2,Neutral
Europe Pushes on With Gigafactory Plan to Rival Tesla,2,Neutral
Kylie Jenner Is Keeping Up With the Billionaires,2,Neutral
$OCUL - Ocular Therapeutix (OCUL) Presents At Jefferies Global Healthcare Conference - Slideshow. Sign up for updat… https://t.co/7etAotM3V4,2,Neutral
"L&T, IdeaForge Sign Pact For Unmanned Systems",2,Neutral
Is Wolters Kluwer (AMS:WKL) Using Too Much Debt?,2,Neutral
"$LEVI - Levi Strauss EPS beats by $0.05, beats on revenue https://t.co/UfIyY92vC5",1,Bullish
"AT&T stock falls after MoffettNathanson downgrades, saying dividend looks less compelling",0,Bearish
6 Guru Stocks Expanding Earnings,2,Neutral
"Philippine Stocks May Pick Up Into Year-End on Profits, GDP",1,Bullish
Exxon Mobil : Found Not Guilty of Fraud in Climate-Change Accounting Case #ExxonMobil #Stock #MarketScreener… https://t.co/BAAL3ZX7Af,1,Bullish
Health Care Up As Boost To Risk Appetite Buoys Biotech Cos -- Health Care Roundup #economy #MarketScreener… https://t.co/Xs7bcK9UPj,1,Bullish
BTIG expects Domino's to boost buybacks,1,Bullish
Fed's Kaplan Sees Risks to Outlook as 'Fairly Balanced',2,Neutral
"Fed decision, Lululemon earnings, inflation gauge: 3 things to watch for Wednesday https://t.co/QbjlIImrfD",2,Neutral
Costco price target raised to $330 vs. $320 at BofA Merrill Lynch,1,Bullish
Capital Southwest initiated at outperform at Raymond James with $23.50 price target,1,Bullish
"Consumers, the engine of U.S. growth, still feel good, NY Fed says",1,Bullish
Abiomed down 9% on study questioning value of impella heart pump,0,Bearish
"Hecla Mining EPS misses by $0.03, beats on revenue",2,Neutral
OMV Aktiengesellschaft reports Q4 results,2,Neutral
"Brighthouse Financial EPS beats by $0.27, beats on revenue",1,Bullish
"Lam to Update Xi, China Officials on Protests: Hong Kong Update",2,Neutral
"$VIRT - Even After The Recent Surge, This High-Frequency Trader Still Shows Value. https://t.co/7PBlBdvbzW #business #economy #investing",1,Bullish
Bond Investors Fume at Price Talk Some Call ‘Bait and Switch’,2,Neutral
Kohl's stock price target cut to $48 from $52 at Deutsche Bank,0,Bearish
"Netflix shares have soared nearly 4,100% since the end of 2009 https://t.co/DxuMrqVrlT https://t.co/DxuMrqVrlT, https://t.co/8bEfhO2fsn",1,Bullish
MHI Selected for Inclusion in All Four GPIF ESG Investment Indices for a Second Consecutive Year,2,Neutral
Can We See Significant Institutional Ownership On The Tassal Group Limited (ASX:TGR) Share Register?,2,Neutral
Here's a warning about negative interest rates and how they can do a lot more damage https://t.co/4arbZd3Mos https://t.co/jBLlpdmiYC,0,Bearish
Even DIY Cocktails Can't Help Brexit Blues,2,Neutral
Maduro Embraces Capitalism and Venezuelan Emigres Are Returning,2,Neutral
Oil Dips as China Concern On Impeachment Adds Another Twist To Trade Deal,0,Bearish
"For the first time since Zelenskiy took power this year, more Ukrainians say the country is headed in the wrong dir… https://t.co/C0FVUH3crh",2,Neutral
HORNBACH : USDA Releases 2018 Annual Pesticide Data Program Summary #HORNBACH #Stock #MarketScreener… https://t.co/ErsPNvvazi,2,Neutral
NCLAT Judgement Over Mistry’s Removal As Tata Sons Chairman On Wednesday,2,Neutral
"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",1,Bullish
St. Louis Fed Financial Stress Index declines to -1.319 in the latest reading (normal stress=0). See the longer-ter… https://t.co/9wIeq3gMYs,1,Bullish
SAIC to acquire Unisys Federal unit for $1.2B,2,Neutral
Bristol-Myers Squibb now sees 2020 revenue $40.5 bln to $42.5 bln,2,Neutral
"Incompetence, not ideology, is the worst thing about this election https://t.co/fOEQ6ytIRQ",2,Neutral
$SFTBF $SFTBY - SoftBank backs Brazilian e-commerce software startup https://t.co/Yjla5Ixrye,2,Neutral
October Housing Starts Maintain Solid Upward Trend,1,Bullish
CDC expert: 'Antibiotic resistance is worse than we previously thought',2,Neutral
Maybe not so pretty? @Sarge986 takes a look at @RealMoney #StockoftheDay $ULTA  https://t.co/7sJGd4YfnB,2,Neutral
"Airlines are facing their biggest ever peacetime crisis because of the coronavirus outbreak, and figures show that… https://t.co/7RwQ0lB0eE",0,Bearish
"FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region  https://t.co/PXrcPRAXM1",2,Neutral
$SYBX another good one for next week. Webcast Presentation at the Piper Jaffray 31st Annual Healthcare Conference. https://t.co/cSQmmvGkRN,2,Neutral
II-Vi Inc. initiated as neutral at Susquehanna,2,Neutral
Edited Transcript of MFA earnings conference call or presentation 6-Nov-19 3:00pm GMT,2,Neutral
This Ultra-High-Yield Stock's Numbers Are Better Than They Look,2,Neutral
"Should You Be Concerned About GSI Technology, Inc.'s (NASDAQ:GSIT) Historical Volatility?",2,Neutral
Lowe's stock falls 2.0% premarket in wake of Home Depot's disappointing Q3 report,0,Bearish
"Do Directors Own Orchid Island Capital, Inc. (NYSE:ORC) Shares?",2,Neutral
DealerSocket Completes Acquisition of Auto/Mate,2,Neutral
October Credit Card Usage Surges To All Time HIgh As Americans Regain Their Spending Mojo https://t.co/chtJ2kmqyk,1,Bullish
Do Hedge Funds Love Inovalon Holdings Inc (INOV)?,2,Neutral
"Germany Announces ""Limitless"" Aid Program For Small Business: SBA Are You Listening?  https://t.co/VnhWTOsNUo",2,Neutral
DOMTAR CORPORATION COMMUNIQUE LES RÉSULTATS PRÉLIMINAIRES DE SON QUATRIÈME TRIMESTRE ET DE SON EXERCICE 2019,2,Neutral
Amazon sues U.S. over loss of Pentagon cloud deal to Microsoft https://t.co/LkW7j36pGn,0,Bearish
Western democracies are struggling to balance the geopolitical challenge of China with their need for 5G technology… https://t.co/8VYK3Jcdcr,2,Neutral
Did You Manage To Avoid Golden Minerals's (NYSEMKT:AUMN) Devastating 71% Share Price Drop?,2,Neutral
"Tesla’s Cybertruck doesn’t look street legal, but pre-orders are pouring in https://t.co/pOSWuIscRN",1,Bullish
How Trump's trade war is hurting swing states,2,Neutral
"GOING EXTINCT: The last Sumatran rhinoceros in Malaysia has died, leaving their worldwide population at about 80 https://t.co/oqPF8uPUN9",2,Neutral
LKQ Has Large Option Traders' Attention After Big 2019 Run,2,Neutral
"South African Airways Cuts Foreign, Local Routes to Stay Afloat",2,Neutral
"$HPQ (+0.8% pre) HP reiterates its rejection of Xerox's $XRX offer to buy the company - Reuters

https://t.co/5XPwX0QNXa",1,Bullish
"$RPD - Rapid7 reports beats, mixed outlook https://t.co/CPUdRUc8Yo",2,Neutral
Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital,1,Bullish
Security Federal Corporation Completes Private Placement of $30 Million of Subordinated Notes  https://t.co/fKavM3pHEn,2,Neutral
"$M (+0.2% pre) Macy's may have just signaled a dividend cut - Brian Sozzi

https://t.co/tDGkehqg9i",0,Bearish
Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG),0,Bearish
Dizzying swings are torching Wall Street predictions https://t.co/BvV6iItVRt,0,Bearish
When you've lost Tom Lee...,2,Neutral
Q4 sales of Alnylam's Onpattro up 361%,1,Bullish
Simon Property to buy mall owner Taubman in $3.6bn deal https://t.co/NKyvTrVtnZ,2,Neutral
Preferred stocks offer investors an alternative to bonds #investinyou (In partnership with @acorns.) https://t.co/zCoO1zkmdp,2,Neutral
Comtech Telecommunications Corp. Awarded $1.2 Million Contract for Military Ka-band TWTAs,2,Neutral
"GE's stock rises 1% premarket, set to trade above $13 for 1st time in regular-session hours since October 2018",1,Bullish
Germany’s ruling Christian Democrats call for restrictions on Huawei participating in country's 5G network  https://t.co/SnLAwUkfOA,2,Neutral
How Should Investors React To Future plc's (LON:FUTR) CEO Pay?,2,Neutral
"$RE - Everest Re Group EPS beats by $0.62, beats on revenue https://t.co/3aNCFnmoIl",1,Bullish
Cipla’s India Arm Will Show Market-Beating Growth In Next Few Quarters: CEO Vohra,1,Bullish
Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes... https://t.co/MDI9CY4Y8F,2,Neutral
"$PD - PagerDuty, Inc. (PD) CEO Jennifer Tejada on Q3 2020 Results - Earnings Call Transcript. Get more updates here… https://t.co/XzWKTWTrRk",2,Neutral
$GE - GE finds replacement for CFO Jamie Miller https://t.co/E9KZWUKZ2U,2,Neutral
First Coronavirus Case Reported In New York https://t.co/Cy1yurkH6a,2,Neutral
China's Global Times releasing another trial balloon saying deal is done with tariff rollbacks. Same thing happened… https://t.co/Ruqqz1pTYa,2,Neutral
$SCANX: Small cap notable movers of interest -- The Buckle (BKE) gains following third quarter press https://t.co/SCCFgUKKHY,1,Bullish
Italy’s Sardines Rally in Backlash Against League’s Salvini,2,Neutral
"Recent rally could be a 'bear market trap,' says Miller Tabak strategist https://t.co/Ey7k8tJapS by @inesreports https://t.co/Gs2m8Sf9jW",0,Bearish
"Tallgrass Energy CEO Dehaemers departs, succeeded by Moler",2,Neutral
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/GSt6QLz0Tt https://t.co/p5vsEVYzgA,2,Neutral
Credit Suisse chairman says many shareholders back board on CEO exit,2,Neutral
"MAXIMUS EPS misses by $0.01, misses on revenue",0,Bearish
Malaysia to Publish Oil-Palm Concession Maps in Traceability Bid,2,Neutral
$OPXS - Optex Systems Holdings reports Q1 results https://t.co/Ns6y09FqSD,2,Neutral
Rally May Stall For Malaysia Stock Market - Nasdaq,0,Bearish
"Are You Invested In These 3 Mutual Fund Misfires? - February 07, 2020",2,Neutral
U.S. dollar up 0.1% at 109.92 Japanese yen,1,Bullish
Sizing Up the Fed's Historic Coronavirus Crisis Intervention #Samp;P500 #economy #MarketScreener… https://t.co/o4qzaZPUeG,2,Neutral
$CBAY: CymaBay Therapeutics halts clinical development of Seladelpar based on initial histological findings observe… https://t.co/v8K1pQPrsK,0,Bearish
Boris Johnson vows no tax hikes in Tory manifesto https://t.co/yRiMKCH4Kx,2,Neutral
TJX Q3 TJX International same-store sales up 6%; FactSet consensus up 4.1%,1,Bullish
SNB's sight deposit holdings rise by second-highest level in 12 months https://t.co/aUsTEz08h3 https://t.co/rMaW0F4suE,2,Neutral
$O - Realty Income: Creates An Attractive Buying Opportunity. https://t.co/JYYykImR02 #stocks #trading #finance,1,Bullish
Uber may be about to lose the right to operate in London https://t.co/PWXX1xSAOj,0,Bearish
"U.S. interest lifts shares in Huawei rivals Ericsson, Nokia",1,Bullish
Credit Suisse CDS jump after CEO Thiam quits,1,Bullish
Dow and S&P 500 open at records as China cuts tariffs,1,Bullish
JPMorgan under the microscope for metals spoofing,0,Bearish
Hedge Funds Have Never Been More Bullish On City Office REIT Inc (CIO),1,Bullish
London Stock Exchange : PMPs in Hawaii can now take on termites with Altriset from Syngenta #LondonStockExchange... https://t.co/Yo5VOdfuCu,2,Neutral
CNN's @ChristineRomans has the day's top business headlines before the Opening Bell on Wall Street… https://t.co/SjOwYZVf8A,2,Neutral
Why 4 Coveted REITs May Be Among the Safest 2020 Income Vehicles,2,Neutral
"UK Regulator Names, Shames And Imposes £1.9m Fine On Closet Index Manager. Continue reading:… https://t.co/KhlmVsm62t",0,Bearish
NIH Director weighs in on coronavirus,2,Neutral
Northrop Grumman : to Advance Integrated Air and Missile Defense Battle Command System #NorthropGrumman #Stock… https://t.co/Do9RynComN,2,Neutral
PetroTal reports Q3 results,2,Neutral
Is SFL Corporation Ltd.'s (NYSE:SFL) 8.2% ROE Worse Than Average?,2,Neutral
Did Hedge Funds Drop The Ball On Coeur d’Alene Mines Corporation (CDE) ?,2,Neutral
Greenwashing Concerns Soar as Companies Vow to Clean Emissions,2,Neutral
Highlight: Democrats and the White House reach a USMCA deal. “It’s one of those rare circumstances… where you have… https://t.co/d0oaeL6H8I,2,Neutral
"For the first time in history, India is investing more money in solar power than fossil fuels https://t.co/dYRwTw4hOi",2,Neutral
"Another day, another set of record highs. The S&P 500 closed up 0.6% and the Nasdaq closed up 1%, both reaching all… https://t.co/rlAsF0U3WR",1,Bullish
Consider This Before Buying Shakti Pumps (India) Limited (NSE:SHAKTIPUMP) For The 2.4% Dividend,2,Neutral
$DHR - Danaher Corporation declares $0.17 dividend https://t.co/GqRhZOcCbi,2,Neutral
MediaTek reports Q4 results,2,Neutral
"$ONCS $CODX $EURN - CIM, EURN among premarke losers https://t.co/vZ1VLfePly",0,Bearish
Barclays cools on Molson Coors,0,Bearish
Next week.,2,Neutral
SAExploration gets Nasdaq non-compliance letter,2,Neutral
Uruguay’s conservative opposition on track for victory https://t.co/Z0BHiTjY9w,2,Neutral
Take Five: China's virus paralysis,2,Neutral
Singapore Government Again Uses Fake News Law on Opposition,2,Neutral
FalconStor Software reports Q3 results,2,Neutral
Uber Technologies : Safety Report Details Sexual Assaults in U.S. Over Two Years -- Update... #UberTechnologies… https://t.co/ysgIsoXwoK,2,Neutral
$PNNT - PennantPark Investment's (PNNT) CEO Art Penn on Q4 2019 Results - Earnings Call Transcript. Get more info o… https://t.co/CBeG6lJRGw,2,Neutral
"Think BIG, then think BIGGER.",2,Neutral
BJ's Wholesale Q3 same-store sales up 1.1%; FactSet consensus up 2.0%,1,Bullish
